search URL:,https://patents.google.com/?q=%28Quantum+Teleportation%29&oq=Quantum+Teleportation
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-117009995-A,"Data processing method, device, computer equipment and readable storage medium ",平安银行股份有限公司,王通礼,2023-08-08,2023-08-08,2023-11-07,,https://patents.google.com/patent/CN117009995A/en,
WO-2023213845-A1,Apparatus for optimizing a laboratory scheduling control ,Basf Se,"Astrid NIEDERLE, Behrang Shafei",2022-05-05,2023-05-03,2023-11-09,,https://patents.google.com/patent/WO2023213845A1/en,
CN-116136969-A,Method for solving discrete logarithm problem and related equipment ,合肥本源量子计算科技有限责任公司,"刘焱, 李叶, 窦猛汉",2021-11-18,2021-11-18,2023-05-19,,https://patents.google.com/patent/CN116136969A/en,https://patentimages.storage.googleapis.com/a0/86/74/6aac0c3931f149/HDA0003360580330000011.png
CN-214259324-U,Micro-crack flexible resistance change mechanical sensor based on mixed resistance entanglement network ,南京医科大学,"胡本慧, 王金毅, 尹思梦, 周宇轩",2020-11-19,2020-11-19,2021-09-24,2021-09-24,https://patents.google.com/patent/CN214259324U/en,https://patentimages.storage.googleapis.com/38/c7/9c/f93e3656cb69cd/HDA0002788744890000011.png
WO-2018220500-A1,"Interaction method for a device involving the interweaving of two opposing sources of reactions, in order to supply an asymmetric transfer ",Oumar Haidara Fall,Oumar Haidara Fall,2017-05-29,2018-05-28,2018-12-06,,https://patents.google.com/patent/WO2018220500A1/en,
CN-111308453-A,Device for measuring optical fiber length by using entangled photons ,中国科学院国家授时中心,"董瑞芳, 权润爱, 侯飞雁, 刘涛, 张首刚",2020-03-12,2020-03-12,2020-06-19,,https://patents.google.com/patent/CN111308453A/en,https://patentimages.storage.googleapis.com/ab/18/67/b24e21b71e707a/HDA0002409751750000011.png
US-2005006593-A1,System and method of detecting entangled photons ,"Keith Kastella, Kenneth Augustyn, Ralph Conti, Richard Freeling","Keith Kastella, Kenneth Augustyn, Ralph Conti, Richard Freeling",2003-05-23,2004-05-21,2005-01-13,,https://patents.google.com/patent/US20050006593A1/en,https://patentimages.storage.googleapis.com/0d/59/9b/8444417c38e848/US20050006593A1-20050113-D00000.png
DE-102016014889-A1,Detector arrangement for detecting strings within space quanta ,Horst Wochnowski,Anmelder Gleich,2016-12-14,2016-12-14,2018-06-14,,https://patents.google.com/patent/DE102016014889A1/en,https://patentimages.storage.googleapis.com/f2/92/1a/59090e0e079828/DE102016014889A1_0058.png
DE-202017005472-U1,Further increase the effectiveness of computers ,Christoph Hiller,,2017-06-28,2017-06-28,2018-01-02,,https://patents.google.com/patent/DE202017005472U1/en,
US-2023170889-A1,Flux control architecture for 1st order noise insensitivity ,International Business Machines Corporation,"Devin Underwood, Jiri Stehlik, David James Frank, Timothy Phung, David Zajac",2021-11-30,2021-11-30,2023-06-01,,https://patents.google.com/patent/US20230170889A1/en,https://patentimages.storage.googleapis.com/f3/83/06/5864f54d20c0fd/US20230170889A1-20230601-D00000.png
CN-116435001-B,Chip ion trap ,华翊博奥(北京)量子科技有限公司,"赵文定, 杨蒿翔, 连文倩",2023-06-13,2023-06-13,2023-11-10,2023-11-10,https://patents.google.com/patent/CN116435001B/en,
CN-114362943-A,"Three-party strong non-local non-expandable orthogonal basis set construction method, information security transmission method and device ",北京邮电大学,"窦钊, 车碧琛, 陈秀波, 杨榆, 李剑, 杨义先",2022-01-06,2022-01-06,2022-04-15,,https://patents.google.com/patent/CN114362943A/en,https://patentimages.storage.googleapis.com/b8/79/3f/87bfd85980e6f1/HDA0003458838290000011.png
WO-2023069632-A1,"Topological qubits, registers, and methods ","Streamline Automation Llc, Wake Forest University","Alton J. Reich, David L. Carroll, Roberto Di Salvo",2021-10-20,2022-10-20,2023-04-27,,https://patents.google.com/patent/WO2023069632A1/en,
JP-2003519927-A,Qubit using Josephson junction between s-wave superconductor and d-wave superconductor ,ディー−ウェーブ・システムズ・インコーポレイテッド,ザゴスキン、アレクサンドル・エム,2000-01-07,2000-12-20,2003-06-24,,https://patents.google.com/patent/JP2003519927A/en,
CN-114372584-B,Transfer learning method based on machine learning framework and related device ,合肥本源量子计算科技有限责任公司,"窦猛汉, 方圆, 周照辉, 王伟, 李蕾",2022-03-22,2022-03-22,2022-06-21,2022-06-21,https://patents.google.com/patent/CN114372584B/en,https://patentimages.storage.googleapis.com/70/97/40/3a1928d5aa40ab/220322171717.png
CN-114679263-B,Ultra-dense coding communication protocol based on entangled state particles ,青岛理工大学,"马鸿洋, 柯祉衡, 田艳兵, 初鹏程, 宋佳宝, 张田, 华南",2022-02-18,2022-02-18,2023-08-11,2023-08-11,https://patents.google.com/patent/CN114679263B/en,
CN-114580614-A,Model for generating data features ,上海图灵智算量子科技有限公司,张方言,2022-03-01,2022-03-01,2022-06-03,,https://patents.google.com/patent/CN114580614A/en,https://patentimages.storage.googleapis.com/23/63/1c/1b22a1ea757e6f/HDA0003526964790000011.png
EP-4002750-A1,Method and system for increasing key-exchange rates in a secure multi-hop fiber network ,Deutsche Telekom AG,"Matthias Gunkel, Felix Wissel",2020-11-20,2020-11-20,2022-05-25,,https://patents.google.com/patent/EP4002750A1/en,https://patentimages.storage.googleapis.com/a7/dd/f6/3384a866764f6f/imgf0001.png
US-2022198105-A1,Accelerated molecular dynamics simulation method on a computing system ,"IonQ, Inc., University Of Maryland","Pradeep NIROULA, Wengang Zhang, Yunseong NAM",2020-12-22,2021-11-19,2022-06-23,,https://patents.google.com/patent/US20220198105A1/en,https://patentimages.storage.googleapis.com/b1/39/15/4fe9cbb5e2ad06/US20220198105A1-20220623-D00000.png
TW-I773097-B,"The apparatus and application of quantization force state by shearing, threading and transformations with eelctro-magneto-force dynamics state, to a physical-mechanical-energy stable-state ",吳恩至,吳恩至,2021-01-21,2021-01-21,2022-08-01,2022-08-01,https://patents.google.com/patent/TWI773097B/en,https://patentimages.storage.googleapis.com/39/a6/dd/7783342b576727/04_A0101_DRAWINGS_1.png
US-2005167772-A1,Gate for information processing ,"Stoneham Arthur M., Fisher Andrew J., Greenland Philip T.","Arthur Stoneham, Andrew Fisher, Philip Greenland",2002-03-04,2003-03-03,2005-08-04,,https://patents.google.com/patent/US20050167772A1/en,https://patentimages.storage.googleapis.com/24/5f/bd/5b810a10cde821/US20050167772A1-20050804-D00000.png
CN-112834548-B,Cross-linking density measuring method and device ,上海纽迈电子科技有限公司,"徐恺频, 杨培强",2021-01-08,2021-01-08,2022-08-19,2022-08-19,https://patents.google.com/patent/CN112834548B/en,https://patentimages.storage.googleapis.com/75/d5/79/f6e9ae390b6769/HDA0002889963260000011.png
US-7075438-B2,Tagging systems ,"Hewlett-Packard Development Company, L.P.","Adrian P. Kent, William J. Munro, Timothy P. Spiller, Raymond G. Beausoleil",2004-07-30,2004-07-30,2006-07-11,2006-07-11,https://patents.google.com/patent/US7075438B2/en,https://patentimages.storage.googleapis.com/44/f6/b7/cc773a7fa7d18e/US07075438-20060711-D00000.png
CN-115964480-A,"Text classification method and device, electronic equipment and computer-readable storage medium ",合肥本源量子计算科技有限责任公司,"窦猛汉, 孔小飞, 李蕾",2021-10-12,2021-10-12,2023-04-14,,https://patents.google.com/patent/CN115964480A/en,https://patentimages.storage.googleapis.com/3d/2c/a0/28b9a218b03bd6/HDA0003298888220000011.png
CN-114492822-A,Model for predicting data features ,上海图灵智算量子科技有限公司,刘丹聃,2022-02-25,2022-02-25,2022-05-13,,https://patents.google.com/patent/CN114492822A/en,https://patentimages.storage.googleapis.com/1e/d2/90/d90743b2e80ce9/HDA0003520010370000011.png
CN-115130655-A,Method for solving product reaction center prediction in inverse synthesis ,上海图灵智算量子科技有限公司,"王诗瑜, 赵翔",2022-05-22,2022-05-22,2022-09-30,,https://patents.google.com/patent/CN115130655A/en,https://patentimages.storage.googleapis.com/b0/e0/07/0417306a6a8fb3/HDA0003655832700000011.png
CN-117010516-A,Method and device for determining Hamiltonian amount of target system ,本源量子计算科技（合肥）股份有限公司,"请求不公布姓名, 窦猛汉",2023-06-29,2023-06-29,2023-11-07,,https://patents.google.com/patent/CN117010516A/en,
WO-2023278492-A1,Co materials ,The Johns Hopkins University,Norman Peter ARMITAGE,2021-06-28,2022-06-28,2023-01-05,,https://patents.google.com/patent/WO2023278492A1/en,
TW-202248912-A,Drive enhanced j/zz operation for superconducting qubits ,美商萬國商業機器公司,"亞伯西耐夫 甘德拉, 大衛 Ｃ 馬凱, 艾薩克 勞爾, 艾斯沃 馬格森",2021-05-19,2022-03-23,2022-12-16,,https://patents.google.com/patent/TW202248912A/en,https://patentimages.storage.googleapis.com/99/be/68/687ca08329d242/111110726-A0304-14-0001-1.png
CN-116707757-A,"Bank card data transmission method and device, electronic equipment and storage medium ",平安银行股份有限公司,王通礼,2023-06-16,2023-06-16,2023-09-05,,https://patents.google.com/patent/CN116707757A/en,
CN-115883072-A,"Information security transmission method, system and storage medium based on strong non-local orthogonal direct integration state set ",北京邮电大学,"窦钊, 车碧琛, 李丽香, 彭海朋, 毕经国, 赖裕平, 杨义先",2022-11-14,2022-11-14,2023-03-31,,https://patents.google.com/patent/CN115883072A/en,https://patentimages.storage.googleapis.com/a0/34/1b/6a76d910fb4e12/HDA0003942466670000011.png
CN-116036864-A,Preparation method of graphene oxide composite forward osmosis membrane ,广州特种承压设备检测研究院,"徐岩岩, 尹宗杰, 张永红, 张双红, 王良旺, 熊磊, 郭华超, 刘斌, 何立粮, 李爽, 文芳, 朱建康",2022-10-20,2022-10-20,2023-05-02,,https://patents.google.com/patent/CN116036864A/en,https://patentimages.storage.googleapis.com/2a/e9/48/4716bbb022dd22/HDA0003900726720000011.png
US-2023153666-A1,Semi-lossy purcell filter ,International Business Machines Corporation,Joseph Robert Suttle,2021-11-12,2021-11-12,2023-05-18,,https://patents.google.com/patent/US20230153666A1/en,https://patentimages.storage.googleapis.com/32/03/95/0d9624cb6a47ef/US20230153666A1-20230518-D00000.png
US-2023240155-A1,Optically Transparent Surface Gate for a Qubit Memory Cell ,Nokia Technologies Oy,Robert Willett,2022-01-24,2022-01-24,2023-07-27,,https://patents.google.com/patent/US20230240155A1/en,https://patentimages.storage.googleapis.com/7f/3f/84/52973ef5a37134/US20230240155A1-20230727-D00000.png
JP-2007504655-A,Superconducting phase-charge qubit ,ディー−ウェイヴ  システムズ  インコーポレイテッド,"モハマッド  エイチ  エス アミン, ジェレミー  ピー ヒルトン, ジョディー ローズ",2003-09-05,2004-09-03,2007-03-01,,https://patents.google.com/patent/JP2007504655A/en,https://patentimages.storage.googleapis.com/e0/73/0d/d0aae12a52f920/2007504655-11.png
CN-114996581-A,"Service combination recommendation method and device, electronic equipment and storage medium ",合肥本源量子计算科技有限责任公司,"窦猛汉, 袁野为, 郑永杰, 李叶",2022-06-17,2022-06-17,2022-09-02,,https://patents.google.com/patent/CN114996581A/en,https://patentimages.storage.googleapis.com/d3/28/9b/c0810475d3c8a6/HDA0003701166010000011.png
CN-115641214-A,"Asset combination configuration method and device, electronic equipment and computer medium ","中国建设银行股份有限公司, 建信金融科技有限责任公司","袁淏木, 陈柄任, 吴涵卿, 吴磊, 李鑫, 张晓旭, 高振涛, 孙悦萌, 张小宇",2022-09-29,2022-09-29,2023-01-24,,https://patents.google.com/patent/CN115641214A/en,https://patentimages.storage.googleapis.com/88/59/9f/c8ca02085dd893/HDA0003872929120000011.png
KR-102030840-B1,Prism film for Back Light Unit and Manufacturing Method Thereof and Back Light Unit ,주식회사 아모그린텍,김주형,2015-01-20,2015-01-20,2019-10-10,2019-10-10,https://patents.google.com/patent/KR102030840B1/en,https://patentimages.storage.googleapis.com/2d/8f/f5/e991427c1926bf/112015005843022-pat00001.png
TW-202301820-A,Optical drive for qubits ,芬蘭商Ｉｑｍ芬蘭有限公司,帕西 拉赫滕馬基,2021-04-28,2022-04-25,2023-01-01,,https://patents.google.com/patent/TW202301820A/en,https://patentimages.storage.googleapis.com/63/15/67/63ecc987da9bc8/111115643-A0202-14-0001-1.png
JP-2003141538-A,Template matching method ,"Communication Research Laboratory, 独立行政法人通信総合研究所","Masahide Sasaki, 雅英 佐々木, Carlini Alberto, カルリーニ アルベルト, Jozsa Richard, ジョザ リチャード",2001-11-07,2001-11-07,2003-05-16,,https://patents.google.com/patent/JP2003141538A/en,
CN-116738127-A,"Solving method and device of differential equation, medium and electronic device ",本源量子计算科技（合肥）股份有限公司,"卢攀攀, 李叶, 窦猛汉",2022-03-04,2022-03-04,2023-09-12,,https://patents.google.com/patent/CN116738127A/en,
US-2023139281-A1,Callback-based qubit manipulation ,"Red Hat, Inc.","Stephen Coady, Leigh Griffin",2021-10-28,2021-10-28,2023-05-04,,https://patents.google.com/patent/US20230139281A1/en,https://patentimages.storage.googleapis.com/7a/61/d0/7d05e91e54d943/US20230139281A1-20230504-D00000.png
WO-2023165500-A1,"Processing method and apparatus for data processing task, storage medium, and electronic device ",本源量子计算科技（合肥）股份有限公司,"卢攀攀, 李叶, 窦猛汉",2022-03-04,2023-03-01,2023-09-07,,https://patents.google.com/patent/WO2023165500A1/en,
US-2021304050-A1,Systems and methods for implementing finite element modelling ,D-Wave Systems Inc.,Richard G. Harris,2020-03-26,2021-03-11,2021-09-30,,https://patents.google.com/patent/US20210304050A1/en,https://patentimages.storage.googleapis.com/6c/ca/a5/5ea232d4f1f3d0/US20210304050A1-20210930-D00000.png
CN-116738126-A,Differential equation solving method and device based on computational domain decomposition ,本源量子计算科技（合肥）股份有限公司,"卢攀攀, 李叶, 窦猛汉",2022-03-04,2022-03-04,2023-09-12,,https://patents.google.com/patent/CN116738126A/en,
DE-102020105414-B3,METHOD FOR ERROR REDUCTION ON A QUANTUM COMPUTER ,HQS Quantum Simulations GmbH,"Michael Marthaler, Juha Leppäkangas, Sebastian Zanker",2020-02-28,2020-02-28,2021-08-26,2021-08-26,https://patents.google.com/patent/DE102020105414B3/en,https://patentimages.storage.googleapis.com/7d/6f/21/d76b26e23f708f/DE102020105414B3_0042.png
WO-2023168516-A1,Fully integrated quantum computer ,Anyon Systems Inc.,"Umut FIDAN, Alireza NAJAFI-YAZDI, Justin Huneault, Ramak Radmard",2022-03-07,2023-03-07,2023-09-14,,https://patents.google.com/patent/WO2023168516A1/en,
US-6988058-B1,Quantum computation with quantum dots and terahertz cavity quantum electrodynamics ,The Regents Of The University Of California,"Mark Stephen Sherwin, Atac Imamoglu",1998-12-16,1999-12-15,2006-01-17,2006-01-17,https://patents.google.com/patent/US6988058B1/en,https://patentimages.storage.googleapis.com/31/9d/55/166aeca72f1dbe/US6988058-drawings-page-3.png
CN-114819166-B,Evolution method and device of quantum system ,北京大学,"袁骁, 张笑鸣",2022-05-27,2022-05-27,2023-05-30,2023-05-30,https://patents.google.com/patent/CN114819166B/en,https://patentimages.storage.googleapis.com/40/eb/0b/61af6d8e0d6455/HDA0003666931090000011.png
CN-114511094-B,"Quantum algorithm optimization method and device, storage medium and electronic device ",本源量子计算科技（合肥）股份有限公司,"李叶, 窦猛汉",2022-01-27,2022-01-27,2023-08-04,2023-08-04,https://patents.google.com/patent/CN114511094B/en,
US-11798895-B2,Quantum device including shield part and method of manufacturing the same ,Nec Corporation,"Kenji Nanba, Ayami YAMAGUCHI, Akira Miyata, Katsumi Kikuchi, Suguru Watanabe, Takanori Nishi, Hideyuki Satou",2020-06-29,2021-06-24,2023-10-24,2023-10-24,https://patents.google.com/patent/US11798895B2/en,https://patentimages.storage.googleapis.com/8e/1c/56/f0e431c59ced31/US11798895-20231024-D00000.png
US-11696517-B2,Quantum device and method of manufacturing the same ,Nec Corporation,"Kenji Nanba, Ayami YAMAGUCHI, Akira Miyata, Katsumi Kikuchi, Suguru Watanabe, Takanori Nishi, Hideyuki Satou",2020-06-19,2021-06-16,2023-07-04,2023-07-04,https://patents.google.com/patent/US11696517B2/en,https://patentimages.storage.googleapis.com/f2/dd/b3/b27248d6632650/US11696517-20230704-D00000.png
US-11805708-B2,Quantum device ,Nec Corporation,"Katsumi Kikuchi, Akira Miyata, Suguru Watanabe, Takanori Nishi, Hideyuki Satou, Kenji Nanba, Ayami YAMAGUCHI",2020-06-19,2021-06-15,2023-10-31,2023-10-31,https://patents.google.com/patent/US11805708B2/en,https://patentimages.storage.googleapis.com/01/80/a2/7226dd16312a98/US11805708-20231031-D00000.png
NL-2028581-B1,An addressable quantum dot array ,Univ Delft Tech,"Veldhorst Menno, Willem Hendrickx Nico",2021-06-29,2021-06-29,2023-01-09,2023-01-09,https://patents.google.com/patent/NL2028581B1/en,
KR-20050081125-A,Two-qbit quantum computing gate ,"최중범, 이상돈","최중범, 이상돈",2004-02-11,2004-02-11,2005-08-18,,https://patents.google.com/patent/KR20050081125A/en,
DE-102020008011-B4,Procedure for reducing errors in a quantum computer ,HQS Quantum Simulations GmbH,"Michael Marthaler, Juha Leppäkangas, Sebastian Zanker",2020-02-28,2020-02-28,2021-11-25,2021-11-25,https://patents.google.com/patent/DE102020008011B4/en,https://patentimages.storage.googleapis.com/b7/20/4f/e1121f023151cd/DE102020008011B4_0040.png
US-11387324-B1,Connectivity in quantum dot devices ,Intel Corporation,"Adam Holmes, Sonika Johri, Anne Y. Matsuura, Ravi Pillarisetty, Thomas Francis Watson, James S. Clarke",2019-12-12,2019-12-12,2022-07-12,2022-07-12,https://patents.google.com/patent/US11387324B1/en,https://patentimages.storage.googleapis.com/72/71/f3/1ece4260dd4e13/US11387324-20220712-D00000.png
US-11682701-B2,Quantum dot devices ,Intel Corporation,"Stephanie A. BOJARSKI, Hubert C. George, Sarah ATANASOV, Nicole K. Thomas, Ravi Pillarisetty, Lester Lampert, Thomas Francis Watson, David J. Michalak, Roman CAUDILLO, Jeanette M. Roberts, James S. Clarke",2019-03-27,2019-03-27,2023-06-20,2023-06-20,https://patents.google.com/patent/US11682701B2/en,https://patentimages.storage.googleapis.com/b3/6f/e6/b58b730dacf0ec/US11682701-20230620-D00000.png
US-2023385675-A1,Quantum reinforcement learning for target quantum system control ,"ColdQuanta, Inc.","Eric Brandon Jones, Dana Zachary Anderson",,2023-05-30,2023-11-30,,https://patents.google.com/patent/US20230385675A1/en,https://patentimages.storage.googleapis.com/US20230385675A1/US20230385675A1-20231130-D00000.png
WO-2023124666-A1,"Quantum device, preparation method therefor, and quantum computer ",本源量子计算科技（合肥）股份有限公司,"王念慈, 李业",2021-12-28,2022-11-24,2023-07-06,,https://patents.google.com/patent/WO2023124666A1/en,https://patentimages.storage.googleapis.com/05/94/63/b88bad6b0e1eb4/PCTCN2022134002-appb-300001.png
EP-4012781-A1,Lateral gate material arrangements for quantum dot devices ,INTEL Corporation,"Roza Kotlyar, Stephanie A Bojarski, Hubert C George, Payam AMIN, Patrick H Keys, Ravi Pillarisetty, Roman CAUDILLO, Florian Luethi, James S Clarke",2020-12-10,2021-09-24,2022-06-15,,https://patents.google.com/patent/EP4012781A1/en,https://patentimages.storage.googleapis.com/da/9e/1d/88a451f7264cc0/imgf0001.png
US-2022036229-A1,"Holder, quantum device, and manufacturing method of quantum device ",Nec Corporation,"Tomohiro Yamaji, Hideyuki Satou, Yoshihito Hashimoto, Aiko Uchiyama",2020-07-31,2021-07-14,2022-02-03,,https://patents.google.com/patent/US20220036229A1/en,https://patentimages.storage.googleapis.com/f1/62/23/09ba7ec4030cd8/US20220036229A1-20220203-D00000.png
US-2021398893-A1,Quantum device ,Nec Corporation,"Katsumi Kikuchi, Akira Miyata, Suguru Watanabe, Takanori Nishi, Hideyuki Satou, Kenji Nanba, Ayami YAMAGUCHI",2020-06-19,2021-06-11,2021-12-23,,https://patents.google.com/patent/US20210398893A1/en,https://patentimages.storage.googleapis.com/7d/ad/0e/7ec92a05e56ccd/US20210398893A1-20211223-D00000.png
CN-115845125-A,Glycyrrhizinic acid hydrogel loaded with tryptophan carbon quantum dots as well as preparation method and application of glycyrrhizic acid hydrogel ,中南大学湘雅医院,"付翔杰, 郭鸣明, 李宁, 倪雅琼, 王杨, 王冠辰, 姚润, 严丹阳",2022-12-07,2022-12-07,2023-03-28,,https://patents.google.com/patent/CN115845125A/en,https://patentimages.storage.googleapis.com/fa/18/c1/23be3cde67cbba/HDA0003986764150000011.png
KR-20230032190-A,Curable composition containing quantum dots and quantum dot optical sheet using the same ,주식회사 한솔케미칼,"남경모, 김길란, 배윤주, 조아영, 하성민, 남춘래",2021-08-30,2021-08-30,2023-03-07,,https://patents.google.com/patent/KR20230032190A/en,https://patentimages.storage.googleapis.com/de/85/13/afd2bfee8079ce/pat00001.png
DE-102022105095-A1,Method for simulating a quantum mechanical system using a noisy quantum computer ,HQS Quantum Simulations GmbH,"Michael Marthaler, Sebastian Zanker, Juha Leppäkangas",2022-03-03,2022-03-03,2023-09-07,,https://patents.google.com/patent/DE102022105095A1/en,https://patentimages.storage.googleapis.com/26/c1/90/549431f8a2ad29/DE102022105095A1_0055.png
WO-2022231846-A1,System and method of in-queue optimizations for quantum cloud computing ,The University Of Chicago,"Gokul Subramanian Ravi, Frederic T. Chong, Pranav GOKHALE, Kaitlin N. SMITH",2021-04-27,2022-04-13,2022-11-03,,https://patents.google.com/patent/WO2022231846A1/en,
US-2023094508-A1,Running Instances of a Quantum Program Concurrently on a Quantum Processor ,"Advanced Micro Devices, Inc.","Salonik Resch, Anthony Gutierrez, Yasuko ECKERT, Vedula Venkata Srikant BHARADWAJ, Mark H. Oskin",2021-09-30,2021-09-30,2023-03-30,,https://patents.google.com/patent/US20230094508A1/en,https://patentimages.storage.googleapis.com/88/6e/74/030dd72c221c50/US20230094508A1-20230330-D00000.png
WO-2022241146-A1,Performing bang-anneal-bang quantum optimization ,"Government Of The United States Of America, As Represented By The Secretary Of Commerce","Lucas Tyler BRADY, Alexey Vyacheslavovich Gorshkov, Christopher Lee BALDWIN, Aniruddha Bapat, Yaroslav KHARKOV, Przemyslaw Dariusz BIENIAS, Lucas KOCIA",2021-05-12,2022-05-12,2022-11-17,,https://patents.google.com/patent/WO2022241146A1/en,
WO-2023025144-A1,Calibration method and calibration apparatus for delay of quantum computer system ,合肥本源量子计算科技有限责任公司,"孔伟成, 石汉卿",2021-08-27,2022-08-23,2023-03-02,,https://patents.google.com/patent/WO2023025144A1/en,https://patentimages.storage.googleapis.com/01/e1/0a/3f8112289699dd/PCTCN2022114222-appb-300001.png
US-2023115065-A1,Network depth-minimizing quantum compiler ,Google Llc,"Thomas Fischbacher, Luca Versari",2021-10-08,2022-10-04,2023-04-13,,https://patents.google.com/patent/US20230115065A1/en,https://patentimages.storage.googleapis.com/b8/1c/f6/278365afa61045/US20230115065A1-20230413-D00000.png
WO-2023083021-A1,"Quantum device and preparation method therefor, and quantum computer ",合肥本源量子计算科技有限责任公司,"赵勇杰, 李业, 王晓光, 王小川",2021-11-12,2022-10-28,2023-05-19,,https://patents.google.com/patent/WO2023083021A1/en,https://patentimages.storage.googleapis.com/85/79/83/fe29a4d4601a81/PCTCN2022128213-appb-300001.png
US-7135697-B2,Spin readout and initialization in semiconductor quantum dots ,Wisconsin Alumni Research Foundation,"Mark Gregory Friesen, Charles George Tahan, Robert James Joynt, Mark A. Eriksson",2004-02-25,2004-02-25,2006-11-14,2006-11-14,https://patents.google.com/patent/US7135697B2/en,https://patentimages.storage.googleapis.com/b4/4d/9e/6511467074f291/US07135697-20061114-D00000.png
CN-113493629-A,Quantum dot ink and preparation method of quantum dot film ,Tcl科技集团股份有限公司,李雪,2020-03-19,2020-03-19,2021-10-12,,https://patents.google.com/patent/CN113493629A/en,https://patentimages.storage.googleapis.com/80/a0/02/f750c9c1a9ea5e/HDA0002417471950000011.png
KR-20210062380-A,Quantum circuit design method of shor algorithm using modular exponentiation ,부산대학교 산학협력단,"김호원, 라라사티 하라스타 타티마, 박찬희",2019-11-21,2019-11-21,2021-05-31,,https://patents.google.com/patent/KR20210062380A/en,https://patentimages.storage.googleapis.com/f4/19/56/3aa20ab8321b05/pat00004.png
WO-0036561-A2,Quantum computation with quantum dots and terahertz cavity quantum electrodynamics ,The Regents Of The University Of California,"Mark Stephen Sherwin, Atac Imamoglu",1998-12-16,1999-12-15,2000-06-22,,https://patents.google.com/patent/WO2000036561A2/en,
US-2023155594-A1,Quantum device and method of operating same ,Nord Quantique inc.,"Julien Camirand Lemyre, Pascal LEMIEUX",2021-11-15,2022-11-11,2023-05-18,,https://patents.google.com/patent/US20230155594A1/en,https://patentimages.storage.googleapis.com/3d/4e/e3/bd82b48dcfedb6/US20230155594A1-20230518-D00000.png
US-2023289646-A1,Quantum chip and quantum computer ,"Huawei Technologies Co., Ltd.","Yanxing LUO, Peng Zhao, Xianfeng Tang, Kunzhe DAI",2020-11-25,2023-05-23,2023-09-14,,https://patents.google.com/patent/US20230289646A1/en,https://patentimages.storage.googleapis.com/79/09/16/90318579d05f2e/US20230289646A1-20230914-D00000.png
US-11823009-B1,Quantum and classical cryptography (QCC) for data signing and data verification ,"Wells Fargo Bank, N.A.",Jeffrey J. Stapleton,2019-08-21,2019-08-21,2023-11-21,2023-11-21,https://patents.google.com/patent/US11823009B1/en,https://patentimages.storage.googleapis.com/12/01/2f/ff45e165c0346c/US11823009-20231121-D00000.png
JP-7379520-B2,Quantum control devices and methods ,インフィニット ポテンシャル ラボラトリーズ リミテッド パートナーシップ,"スティーヴ マクリーン, フランソワ フィリオン－グルドー, ピエール ルイ ジョセフ レヴェスク, ジャン－フィリップ ダブリュー マクリーン",2019-03-08,2020-03-05,2023-11-14,2023-11-14,https://patents.google.com/patent/JP7379520B2/en,https://patentimages.storage.googleapis.com/c0/3c/24/22328ab38594aa/0007379520000003.png
CN-114172634-B,Mobile quantum encryption communication method with random access and automatic storage ,军事科学院系统工程研究院网络信息研究所,"郭凯, 刘轩铭, 王俊华, 许波, 曹毅宁",2020-09-11,2020-09-11,2023-11-21,2023-11-21,https://patents.google.com/patent/CN114172634B/en,
US-11804908-B2,Photon number resolving detector systems using quantum memories ,Corning Incorporated,"Nikolay Alekseyevich Kaliteevskiy, Michal Mlejnek",2019-08-08,2020-07-30,2023-10-31,2023-10-31,https://patents.google.com/patent/US11804908B2/en,https://patentimages.storage.googleapis.com/8e/2b/f3/1d16c433f084ee/US11804908-20231031-D00000.png
CN-112235106-B,Electronic seal management method and system based on quantum key ,成都信息工程大学,"张仕斌, 昌燕, 孙裕华, 黄曦",2020-10-26,2020-10-26,2021-06-08,2021-06-08,https://patents.google.com/patent/CN112235106B/en,https://patentimages.storage.googleapis.com/58/9e/79/3100e0919fa84c/HDA0002743203720000011.png
US-11550872-B1,Systems and methods for quantum tomography using an ancilla ,Google Llc,Zhang Jiang,2019-10-15,2020-10-15,2023-01-10,2023-01-10,https://patents.google.com/patent/US11550872B1/en,https://patentimages.storage.googleapis.com/22/15/fd/2f13ac96104051/US11550872-20230110-D00000.png
CN-214675174-U,Superconducting quantum communication terminal ,南京工业职业技术大学,史建新,2021-05-05,2021-05-05,2021-11-09,2021-11-09,https://patents.google.com/patent/CN214675174U/en,https://patentimages.storage.googleapis.com/38/26/f9/ad9716eebe83ae/HDA0003050935850000011.png
CN-113065661-B,"Quantum state measurement method, device, equipment, storage medium and system ",北京百度网讯科技有限公司,"王鑫, 赵犇池, 赵炫强",2021-03-30,2021-03-30,2021-11-23,2021-11-23,https://patents.google.com/patent/CN113065661B/en,https://patentimages.storage.googleapis.com/63/8c/7c/11f7752f28ec83/HDA0002998605160000011.png
US-2023236884-A1,Quantum computing system heat orchestration ,"Red Hat, Inc.","Leigh Griffin, Stephen Coady",2022-01-25,2022-01-25,2023-07-27,,https://patents.google.com/patent/US20230236884A1/en,https://patentimages.storage.googleapis.com/53/cb/3e/3215e56f36350d/US20230236884A1-20230727-D00000.png
