search URL:,https://patents.google.com/?q=%28Quantum+Speedup%29&oq=Quantum+Speedup
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
JP-2023542744-A,Efficient modulation control ,シグニファイ ホールディング ビー ヴィ,"ヴァーヘニンヘン アンドリース ヴァン, ヨハン パウル マリー ヘラルド リンナーツ",2020-10-05,2021-10-04,2023-10-11,,https://patents.google.com/patent/JP2023542744A/en,https://patentimages.storage.googleapis.com/4f/4d/4e/a0ef1cd6817324/2023542744000005.png
WO-2022106105-A1,Panel for vehicle with heating of exterior surface of panel ,Sabic Global Technologies B.V.,"Steven Marc Gasworth, Erhard BRUSS, Ronald Van Der Wal",2020-11-19,2021-10-01,2022-05-27,,https://patents.google.com/patent/WO2022106105A1/en,
WO-2022060882-A1,Cooling container ,Shavitz Gregg,Gregg SHAVITZ,2020-09-15,2021-09-15,2022-03-24,,https://patents.google.com/patent/WO2022060882A1/en,
KR-20230070006-A,Antiviral article and antiviral resin composition ,다이니폰 인사츠 가부시키가이샤,"도모미 나카지마, 요스케 스미다, 요시아키 네츠, 마사타카 와다, 리사 요시나미, 고지 모리야마, 가츠지 나카무라",2020-09-18,2021-09-14,2023-05-19,,https://patents.google.com/patent/KR20230070006A/en,https://patentimages.storage.googleapis.com/be/22/6b/4b57a093a20274/pct00005.png
TW-202219944-A,Spectre repair method using indirect valid table and microprocessor ,美商聖圖爾科技公司,"湯瑪斯 Ｃ 麥當勞, 提摩西 喬恩 蘇爾茨巴赫",2020-11-13,2021-07-19,2022-05-16,,https://patents.google.com/patent/TW202219944A/en,https://patentimages.storage.googleapis.com/be/50/ac/364521292b5bc8/110126488-A0101-14-0001-1.png
JP-2022173947-A,"Route search program, route search device and route search method ","富士通株式会社, Fujitsu Ltd","光也 川下, Mitsuya Kawashita",2021-05-10,2021-05-10,2022-11-22,,https://patents.google.com/patent/JP2022173947A/en,https://patentimages.storage.googleapis.com/82/37/d1/ca990fb551989e/2022173947000002.png
KR-20220124710-A,Microparticle-Based Enzyme System for Selective Removal of Target Molecules ,"신라이프, 인크.","펠릭스 모저, 데이빗 벤자민",2020-01-09,2021-01-08,2022-09-14,,https://patents.google.com/patent/KR20220124710A/en,https://patentimages.storage.googleapis.com/f1/69/66/5f29e5a0cd0b06/pct00001.png
JP-H08114880-A,Silver halide photographic sensitive material and its processing method ,"Konica Corp, コニカ株式会社","Yoko Kobayashi, 葉子 小林, Shiyuu Nishiwaki, 州 西脇, Kiyotoshi Yamashita, 清俊 山下, Shigeaki Takahashi, 成明 高橋",1994-08-25,1995-07-27,1996-05-07,,https://patents.google.com/patent/JPH08114880A/en,
WO-2004007536-A2,"Interactions of the epstein-barr virus protein ebna1, and uses thereof ","Affinium Pharmaceuticals, Inc.","Lori Frappier, Melissa Holowaty, Jack Greenblatt, Mahel Zeghouf",2002-07-16,2003-07-16,2004-01-22,,https://patents.google.com/patent/WO2004007536A2/en,
JP-H0897713-A,Digital pll circuit ,"Toshiba Corp, 株式会社東芝","Shoichi Oshima, 昭一 大島",1994-09-28,1994-09-28,1996-04-12,,https://patents.google.com/patent/JPH0897713A/en,
WO-2005025230-A1,Image processing device ,"Hitachi Ulsi Systems Co., Ltd.","Hiroshi Takayanagi, Nobuhiro Seki, Osamu Mouri, Akihiro Makino, Masahiro Miura",2003-08-28,2003-08-28,2005-03-17,,https://patents.google.com/patent/WO2005025230A1/en,
WO-9822890-A1,System for tracking data ,Mangosoft Corporation,"John B. Carter, Scott H. Davis, Steven J. Frank, Gerald R. Plouffe, Hsin H. Lee",1996-11-22,1997-11-21,1998-05-28,,https://patents.google.com/patent/WO1998022890A1/en,
WO-2004042043-A2,Crystal structures of bacterial ribulose-phosphate 3-epimerases ,"Affinium Pharmaceuticals, Inc.","Aled Edwards, Akil Dharamsi, Masoud Vedadi, Megan Domagala, Benjamin Pinder, Muhammad Zahoor Alam, Kathleen Nethery, Simon Houston, Matthew Kimber, Teresa Clarke",2002-11-05,2003-11-05,2004-05-21,,https://patents.google.com/patent/WO2004042043A2/en,
JP-2004319554-A,Optical semiconductor element and method of manufacturing the same ,"Oki Electric Ind Co Ltd, 沖電気工業株式会社","Koji Nakamura, 幸治 中村",2003-04-11,2003-04-11,2004-11-11,,https://patents.google.com/patent/JP2004319554A/en,https://patentimages.storage.googleapis.com/8c/d9/8c/002df003737f33/2004319554-3.png
JP-2006047693-A,Display device using organic light emitting element ,"Toshiba Matsushita Display Technology Co Ltd, 東芝松下ディスプレイテクノロジー株式会社","Hitoshi Tsuge, 仁志 柘植",2004-08-04,2004-08-04,2006-02-16,,https://patents.google.com/patent/JP2006047693A/en,https://patentimages.storage.googleapis.com/7d/19/b1/157096c1ef43fa/2006047693-3.png
WO-03025008-A2,Bacterial polypeptides involved in protein processing ,"Affinium Pharmaceuticals, Inc.","Aled Edwards, Akil Dharamsi, Masoud Vedadi, Muhammad Zahoor Alam, Donald Awrey, Bryan Beattie, Veronica Canadien, Megan Domagala, Simon Houston, Dhushy Kanagarajah, Sasha Necakov, Kathleen Nethery, Ivy Ng, Kamran Mansoury, Merry-Lynn Mcdonald, Benjamin Pinder, Bay Sheldrick, Cristina Viola",2001-09-21,2002-09-20,2003-03-27,,https://patents.google.com/patent/WO2003025008A2/en,
JP-S63108819-A,Voice compressing system ,"Ricoh Co Ltd, 株式会社リコー","Yuichi Kadokawa, 雄一 門川",1986-10-26,1986-10-26,1988-05-13,,https://patents.google.com/patent/JPS63108819A/en,
JP-2005189970-A,"Method and system for multi-dimensional array access, memory control system, and fourier conversion system ","Apriori Micro Systems:Kk, 株式会社アプリオリ・マイクロシステムズ","Toru Sasaki, 徹 佐々木, Daisuke Mizoguchi, 大介 溝口",2003-12-24,2003-12-24,2005-07-14,,https://patents.google.com/patent/JP2005189970A/en,https://patentimages.storage.googleapis.com/c5/37/1b/ac32809abe2cec/2005189970-3.png
JP-H07234390-A,Method for mounting high speed optical element ,"Hitachi Ltd, 株式会社日立製作所","Hirohisa Sano, 博久 佐野, Tatsumi Ido, 立身 井戸",1994-02-25,1994-02-25,1995-09-05,,https://patents.google.com/patent/JPH07234390A/en,
JP-2001308366-A,Photodiode ,"Mitsubishi Electric Corp, 三菱電機株式会社","Eiji Yagyu, 栄治 柳生",2000-04-20,2000-04-20,2001-11-02,,https://patents.google.com/patent/JP2001308366A/en,
WO-2020175423-A1,Thermosetting resin film and sheet for forming first protective film ,リンテック株式会社,"圭亮 四宮, 喬城 野末",2019-02-26,2020-02-25,2020-09-03,,https://patents.google.com/patent/WO2020175423A1/en,
CN-103444082-B,Realize the electronic installation and method of logic function and guiding charged particle ,欧依西公司,"埃雷兹·哈拉米, 龙·纳曼",2011-01-24,2012-01-24,2017-06-16,2017-06-16,https://patents.google.com/patent/CN103444082B/en,
SU-1062683-A1,Information input device ,Предприятие П/Я А-7904,"Алексей Константинович Ваганов, Владилен Сергеевич Васильев, Владимир Израильевич Гордин",1982-08-13,1982-08-13,1983-12-23,1983-12-23,https://patents.google.com/patent/SU1062683A1/en,
CA-2172757-C,Available bit rate scheduler ,"Sivakumar Radhakrishnan, Stephen Julien Dabecki, David Wong, Pmc-Sierra Inc., Pmc-Sierra Ltd.","Sivakumar Radhakrishnan, Stephen Julien Dabecki, David Wong",1996-03-27,1996-03-27,2000-02-29,2000-02-29,https://patents.google.com/patent/CA2172757C/en,
JP-H01152993-A,Squirrel-cage induction motor ,"Mitsubishi Electric Corp, 三菱電機株式会社","Akio Kanda, 神田　昭夫",1987-12-10,1987-12-10,1989-06-15,,https://patents.google.com/patent/JPH01152993A/en,
JP-H05191252-A,Josephson polarity switching type driving circuit ,"Nec Corp, 日本電気株式会社","Shuichi Nagasawa, 秀一 永沢",1992-01-10,1992-01-10,1993-07-30,,https://patents.google.com/patent/JPH05191252A/en,
SU-694399-A1,Method of making a decorative product having a desing pattern inside ,Институт Ядерных Исследований Ан Украинской Сср,"Александр Данилович Ониско, Ефим Ильич Книжник",1977-08-01,1977-08-01,1979-10-30,1979-10-30,https://patents.google.com/patent/SU694399A1/en,
CN-201139877-Y,Far infrared vibration rhinitis therapentic equipment ,昆明理工大学,"杨华舒, 杨宇璐, 吴霞, 郑郝伟, 施继华",2007-11-22,2007-11-22,2008-10-29,2008-10-29,https://patents.google.com/patent/CN201139877Y/en,https://patentimages.storage.googleapis.com/63/60/6e/5ca49635a6a78c/Y20072010518000061.png
SU-415625-A1,Patent SU415625A1 ,,,1972-06-02,1972-06-02,1974-02-15,1974-02-15,https://patents.google.com/patent/SU415625A1/en,
CA-2238624-C,Portable roller dynamometer and vehicle testing method ,"Her Majesty The Queen In Right Of Canada, As Represented By The Minister Of The Environment, Jacek L. Rostkowski, William Desmond Mcgonegal, Frederick J. Hendren, Roman Gorny","Jacek L. Rostkowski, William Desmond Mcgonegal, Frederick J. Hendren, Roman Gorny",1997-05-21,1998-05-20,2006-08-01,2006-08-01,https://patents.google.com/patent/CA2238624C/en,
DE-10306534-A1,"Acceleration of conformational variation and catalytic activity of enzymes in vivo or in vitro for supporting or improving enzyme functions in living organisms, comprises using apparatus with complementary induction and light signals ",Schober Meditec Gmbh,,2002-02-17,2003-02-15,2006-09-07,,https://patents.google.com/patent/DE10306534A1/en,
CN-116996849-A,Vehicle monitoring system based on Internet of vehicles ,南方电网电动汽车服务有限公司,"黄智锋, 李勋, 葛静, 邱熙, 毕德煌, 黄鹏, 邓华森, 黎楚怡",2023-09-11,2023-09-11,2023-11-03,,https://patents.google.com/patent/CN116996849A/en,
JP-2000161200-A,Propulsion device and flying object propulsion system using magnetic fluid circulation ,"Hideo Hayasaka, 秀雄 早坂, Yoshinari Minami, 善成 南, Toshiki Sugiyama, 杉山敏樹, Hashida Toshiyuki, 橋田  俊之","Hideo Hayasaka, 秀雄 早坂, Yoshinari Minami, 善成 南, Toshiki Sugiyama, 敏樹 杉山",1998-11-26,1998-11-26,2000-06-13,,https://patents.google.com/patent/JP2000161200A/en,
CN-116827749-A,"Alarm storm processing method, device, computer equipment and storage medium ","中国电信股份有限公司技术创新中心, 中国电信股份有限公司","文丰勇, 田海波, 阳志明, 李凌, 朱挺",2023-07-25,2023-07-25,2023-09-29,,https://patents.google.com/patent/CN116827749A/en,
CN-116857026-A,"Jigger control method, jigger control system and jigger control device ",中广核工程有限公司,"姜礼东, 尹子沉, 金阳, 罗鹏, 崔翔东, 秦洋, 唐超",2023-07-20,2023-07-20,2023-10-10,,https://patents.google.com/patent/CN116857026A/en,
CN-116757913-A,"Matrix data processing method, device, computer equipment and storage medium ",湖南大学,"李肯立, 吴敏, 罗辉章, 刘刚, 李梦泉",2023-07-03,2023-07-03,2023-09-15,,https://patents.google.com/patent/CN116757913A/en,
CN-116522999-A,"Model searching and time delay predictor training method, device, equipment and storage medium ",深圳思谋信息科技有限公司,"冯嘉佩, 刘枢, 吕江波, 沈小勇, 陈鹏光, 颜泽鑫",2023-06-26,2023-06-26,2023-08-01,,https://patents.google.com/patent/CN116522999A/en,
CN-116545035-A,"Power scheduling method, device, computer equipment and computer readable storage medium ","广西电网有限责任公司, 南方电网能源发展研究院有限责任公司","胡甲秋, 卓毅鑫, 黄馗, 唐健, 詹厚剑, 秦意茗, 梁振成, 蒙文川, 饶志, 杨再敏, 黎立丰, 孙思扬, 李爽, 余涛",2023-05-22,2023-05-22,2023-08-04,,https://patents.google.com/patent/CN116545035A/en,
CN-116433827-A,"Virtual face image generation method, virtual face image display method, virtual face image generation and virtual face image display device ",广州趣研网络科技有限公司,"柯文湛, 刘鑫",2023-04-07,2023-04-07,2023-07-14,,https://patents.google.com/patent/CN116433827A/en,https://patentimages.storage.googleapis.com/8c/2a/ba/1e5c8b93bc02f7/HDA0004169693740000011.png
JP-S63277908-A,Image pickup type border detection device ,"Kubota Ltd, 株式会社クボタ","Masahiko Hayashi, 正彦 林, Yasuo Fujii, 保生 藤井",1987-05-09,1987-05-09,1988-11-15,,https://patents.google.com/patent/JPS63277908A/en,
CN-116302350-A,"Method, device, computer equipment and storage medium for containerized deployment of computing components ","兴业银行股份有限公司, 兴业数字金融服务（上海）股份有限公司","潘熙文, 罗俊, 崔培豪, 张俪龄, 黄翠, 王�锋, 周飞, 鲍玲, 王良杰",2023-03-20,2023-03-20,2023-06-23,,https://patents.google.com/patent/CN116302350A/en,https://patentimages.storage.googleapis.com/9a/27/2b/5800ebdbbe6984/HDA0004133985170000011.png
CN-115946718-A,Automatic vehicle control method and device based on camera equipment ,深圳市昂星科技有限公司,冯军,2023-02-22,2023-02-22,2023-04-11,,https://patents.google.com/patent/CN115946718A/en,https://patentimages.storage.googleapis.com/94/52/2d/c02cb894f58e1c/FT_1.png
CN-116974430-A,"Text display method, device, computer equipment and storage medium ",腾讯科技（深圳）有限公司,陈建军,2023-01-11,2023-01-11,2023-10-31,,https://patents.google.com/patent/CN116974430A/en,
CN-116301711-A,Method and apparatus with data compression ,三星电子株式会社,"洪惠仙, 李承远",2021-12-09,2022-07-28,2023-06-23,,https://patents.google.com/patent/CN116301711A/en,https://patentimages.storage.googleapis.com/d3/36/ea/0b604ff33a4dc3/HDA0003770707480000011.png
CN-115567751-A,Automatic content segmentation and identification of interchangeable content ,迪士尼企业公司,"M·A·法雷·吉乌, M·J·马丁, P·佩尼亚斯",2021-07-02,2022-06-30,2023-01-03,,https://patents.google.com/patent/CN115567751A/en,https://patentimages.storage.googleapis.com/7b/e7/81/8bbf97cf431633/HDA0003723445600000011.png
CN-115114294-A,Self-adaption method and device of database storage mode and computer equipment ,"深圳市腾讯计算机系统有限公司, 中国人民大学","柴云鹏, 李海翔, 吴坤尧, 王子恺, 孙伟浩, 张冰, 赵雅馨, 杜小勇",2022-06-30,2022-06-30,2022-09-27,,https://patents.google.com/patent/CN115114294A/en,https://patentimages.storage.googleapis.com/5f/19/6f/e062fbe4c1bf4c/HDA0003724935740000011.png
CN-114967791-A,"Temperature control method, system, apparatus, computer device, medium and product ",日立电梯（中国）有限公司,"张文俊, 唐豪钦, 杜永聪, 张海斌",2022-06-30,2022-06-30,2022-08-30,,https://patents.google.com/patent/CN114967791A/en,https://patentimages.storage.googleapis.com/92/ab/1f/f0abf4d974abe4/HDA0003723562220000011.png
JP-H0877027-A,"Computer, and its system and control method ","Canon Inc, キヤノン株式会社","Shigeo Suzuki, 茂夫 鈴木",1994-09-01,1994-09-01,1996-03-22,,https://patents.google.com/patent/JPH0877027A/en,
JP-2022170736-A,separation membrane ,"東レ株式会社, Toray Ind Inc","小崎陽一郎, Yoichiro KOZAKI, 小林憲太郎, Kentaro Kobayashi, 金森智子, Satoko Kanamori",2021-04-28,2022-04-28,2022-11-10,,https://patents.google.com/patent/JP2022170736A/en,
CN-116120886-A,"Micro-gap filling heat-conducting pouring sealant for coil, preparation method and application thereof ",惠州量子导通新材料有限公司,"卢雄威, 卢帅潼, 黎琼, 黎亚慧, 吴海波",2022-04-28,2022-04-28,2023-05-16,,https://patents.google.com/patent/CN116120886A/en,
CN-116614488-A,"Application program downloading method, device, computer equipment and storage medium ",腾讯科技（深圳）有限公司,张�雄,2022-02-09,2022-02-09,2023-08-18,,https://patents.google.com/patent/CN116614488A/en,
CN-116262038-A,"Image generation method, device, computer equipment and storage medium ",上海联影医疗科技股份有限公司,"孙涛, 李国斌, 杨俊�, 魏青",2021-12-15,2021-12-15,2023-06-16,,https://patents.google.com/patent/CN116262038A/en,https://patentimages.storage.googleapis.com/49/00/bd/e7c1d6353e20e8/HDA0003413601280000011.png
JP-3393263-B2,Silver halide photographic material and processing method thereof ,コニカ株式会社,"秀樹 滝口, 寛司 柏木",1993-12-14,1993-12-14,2003-04-07,2003-04-07,https://patents.google.com/patent/JP3393263B2/en,
TW-I330139-B,Patent TWI330139B ,"Univ Kyoto, Rohm Co Ltd","Susumu Noda, Dai Ohnishi",2005-04-28,2005-04-28,2010-09-11,2010-09-11,https://patents.google.com/patent/TWI330139B/en,
CN-115840528-A,"Method for setting waterline of storage disc, electronic equipment and storage medium ",荣耀终端有限公司,陈祥,2021-09-18,2021-09-18,2023-03-24,,https://patents.google.com/patent/CN115840528A/en,https://patentimages.storage.googleapis.com/31/d5/68/04860dbe785108/HDA0003271149170000011.png
JP-H0685229-A,Laminated solid-state image sensing device and film-formation pretreatment method of hydrogenated amorphous silicon film used for above-mentioned device ,"Toshiba Corp, 株式会社東芝","Yoshinori Iida, 義典 飯田, Tetsuya Yamaguchi, 鉄也 山口, Akihiko Furukawa, 章彦 古川, Hidetoshi Nozaki, 秀俊 野崎",1992-08-31,1992-08-31,1994-03-25,,https://patents.google.com/patent/JPH0685229A/en,
JP-H07219595-A,Digital signal processing method and device therefor ,"Sony Corp, ソニー株式会社","Takahiro Watanabe, 高弘 渡邉, Yoshifuyu Sonohara, 美冬 園原",1994-02-09,1994-02-09,1995-08-18,,https://patents.google.com/patent/JPH07219595A/en,
CN-113907866-A,System and method for determining the position of a catheter ,伯恩森斯韦伯斯特(以色列)有限责任公司,"M·齐-瓦里, A·科恩, I·多伦, M·巴-塔尔",2020-07-08,2021-07-08,2022-01-11,,https://patents.google.com/patent/CN113907866A/en,https://patentimages.storage.googleapis.com/6c/e2/0e/a123d87542d55f/HDA0003153973570000011.png
CN-115496088-A,Hyperspectral image transmission method and device ,华为技术有限公司,"张�杰, 汪鹏程, 陆建峰, 熊凤超, 周光华, 陶叔银, 李专峰, 刘华峰",2021-06-01,2021-06-01,2022-12-20,,https://patents.google.com/patent/CN115496088A/en,https://patentimages.storage.googleapis.com/61/a4/71/ba30d0b4a0a789/HDA0003095550830000011.png
CN-115210815-A,Incremental secondary analysis of nucleic acid sequences ,因美纳有限公司,"M·J·卡内, J·戴比尔, H-L·曹, P·慕克吉, D·J·特蕾西",2020-03-11,2021-03-11,2022-10-18,,https://patents.google.com/patent/CN115210815A/en,https://patentimages.storage.googleapis.com/3c/08/7a/f890f9cb4d33fc/HDA0003824115340000011.png
CN-117151181-A,Neuromorphic chip ,成都时识科技有限公司,"奥勒·树里·里克特, 乔宁, 刘茜, 萨迪克·尤艾尔阿明·西克",2019-04-09,2020-04-06,2023-12-01,,https://patents.google.com/patent/CN117151181A/en,
JP-2004523751-A,Method for determining terminal sequences of proteins and peptides ,ターゲット  ディスカヴァリー  インコーポレイテッド,"ルーク  ヴィー シュナイダー, ロバート ペテシュ, マイケル  ピー ホール",2000-10-19,2001-10-19,2004-08-05,,https://patents.google.com/patent/JP2004523751A/en,https://patentimages.storage.googleapis.com/0d/26/51/e29cc2e306d717/2004523751-28.png
BR-PI1104344-B1,"ERASE METHOD OF OPTICAL CARRIER, ERASER DEVICE, PHOTONIC REMODULATOR DEVICE AND USE OF DEVICES ",Universidade Estadual De Campinas - Unicamp,"Cristiano De Mello Gallep, Evandro Conforti, Napoleão Dos Santos Ribeiro, André Luiz Rayol Cavalcante",2011-10-13,2011-10-13,2021-06-22,,https://patents.google.com/patent/BRPI1104344B1/en,https://patentimages.storage.googleapis.com/0d/ef/3c/fbee9f673e130f/img0002.png
WO-2020092788-A2,Data processing unit having hardware-based range encoding and decoding ,"Fungible, Inc.","Rajan Goyal, Satyanarayana Lakshmipathi Billa, Gurumani Senthil Nayakam",2018-11-01,2019-10-31,2020-05-07,,https://patents.google.com/patent/WO2020092788A2/en,
JP-H08205173-A,Encoding device and decoding device ,"Sony Corp, ソニー株式会社","Yoshihiro Murakami, 芳弘 村上",1995-01-30,1995-01-30,1996-08-09,,https://patents.google.com/patent/JPH08205173A/en,
BR-112021015798-A2,DETERMINATION OF THE MODEL PARAMETER WITH THE USE OF A PREDICTIVE MODEL ,"Q Bio, Inc","Jeffrey H. Kaditz, Jorge Fernandez Villena, Athanasios Polymerides",2019-02-15,2020-02-13,2021-10-13,,https://patents.google.com/patent/BR112021015798A2/en,
JP-H11502237-A,New colorants and colorant modifiers ,キンバリー  クラーク  ワールドワイド  インコーポレイテッド,"ロナルド  シンクレア ノール, ジョン  ガーヴィン マクドナルド",1995-01-17,1996-01-16,1999-02-23,,https://patents.google.com/patent/JPH11502237A/en,
BR-112020004451-B1,GRAIN HANDLING METHOD AND SYSTEM ,Intelligent Agricultural Solutions Llc,"Bradley Schleusner, Marshall Bremer, Nickolas Butts",2017-09-12,2018-09-11,2023-09-26,,https://patents.google.com/patent/BR112020004451B1/en,
CN-104063524-A,Method and device for acquiring information of key point ,百度在线网络技术（北京）有限公司,贾海禄,2014-06-24,2014-06-24,2014-09-24,,https://patents.google.com/patent/CN104063524A/en,
JP-2001308367-A,Photodiode ,"Mitsubishi Electric Corp, 三菱電機株式会社","Eiji Yagyu, 栄治 柳生",2000-04-20,2000-04-20,2001-11-02,,https://patents.google.com/patent/JP2001308367A/en,
JP-H06258754-A,Silver halide photographic sensitive material ,"Fuji Photo Film Co Ltd, 富士写真フイルム株式会社","Shinji Igari, 伸治 猪狩, Tomoyuki Ozeki, 智之 大関",1993-03-04,1993-03-04,1994-09-16,,https://patents.google.com/patent/JPH06258754A/en,
JP-H06258755-A,Silver halide photographic sensitive material ,"Fuji Photo Film Co Ltd, 富士写真フイルム株式会社","Shinji Igari, 伸治 猪狩",1993-03-04,1993-03-04,1994-09-16,,https://patents.google.com/patent/JPH06258755A/en,
JP-2004536004-A5,Patent JP2004536004A5 ,,,,2002-04-05,2008-09-25,,https://patents.google.com/patent/JP2004536004A5/en,
JP-2003110838-A,Device and method for processing image ,"Canon Inc, キヤノン株式会社","Nobutaka Miyake, 信孝 三宅, Minoru Kusakabe, 稔 日下部, Kiyoshi Umeda, 清 梅田",2001-09-28,2001-09-28,2003-04-11,,https://patents.google.com/patent/JP2003110838A/en,
JP-H06349777-A,Dry-etching apparatus and dry-etching method employing the same ,"Sony Corp, ソニー株式会社","Shingo Kadomura, 新吾 門村",1993-06-03,1993-06-03,1994-12-22,,https://patents.google.com/patent/JPH06349777A/en,
JP-2003203996-A,Semiconductor storage device ,"Sharp Corp, シャープ株式会社","Takayuki Ogura, 孝之 小倉, Nobutoshi Arai, 暢俊 洗, Akihide Shibata, 晃秀 柴田, Koichiro Adachi, 浩一郎 足立, Hiroshi Iwata, 浩 岩田",2001-12-28,2001-12-28,2003-07-18,,https://patents.google.com/patent/JP2003203996A/en,
JP-S58127275-A,Electromagnetic induction type co-ordinate reader ,"Seiko Instr & Electronics Ltd, セイコーインスツルメンツ株式会社","Shinji Saeki, 真治 佐伯",1982-01-22,1982-01-22,1983-07-29,,https://patents.google.com/patent/JPS58127275A/en,
JP-H0922033-A,Nonlinear optical device ,"Nippon Sheet Glass Co Ltd, 日本板硝子株式会社","Keiji Tsunetomo, 啓司 常友, Tadashi Koyama, 正 小山",1995-07-06,1995-07-06,1997-01-21,,https://patents.google.com/patent/JPH0922033A/en,
JP-2002369065-A,Digital still camera ,"Konica Corp, コニカ株式会社","Etsuko Rokutanda, 悦子 六反田, Chikada Kimizuka, 京田 君塚, Shuji Hayashi, 修二 林, Tomoe Nemoto, 知恵 根本",2001-06-08,2001-06-08,2002-12-20,,https://patents.google.com/patent/JP2002369065A/en,
JP-H09293926-A,Semiconductor device and its manufacture ,"Hitachi Ltd, 株式会社日立製作所","Kazuhiko Naoe, 和彦 直江",1996-04-26,1996-04-26,1997-11-11,,https://patents.google.com/patent/JPH09293926A/en,
JP-H0822543-A,Compressed image transforming device ,"Matsushita Electric Ind Co Ltd, 松下電器産業株式会社","Kazuhiro Tsuga, 一宏 津賀, Takashi Fukushima, 孝志 福島, Kaoru Murase, 薫 村瀬",1994-07-05,1994-07-05,1996-01-23,,https://patents.google.com/patent/JPH0822543A/en,
JP-S62145816-A,Photoelectric image transferring apparatus ,"Fujitsu Ltd, 富士通株式会社","Juichi Sakamoto, 坂本　樹一",1985-12-20,1985-12-20,1987-06-29,,https://patents.google.com/patent/JPS62145816A/en,
WO-2017179976-A1,Means and methods for the n-dealkylation of amines ,"Rijksuniversiteit Groningen, Stichting Voor De Technische Wetenschappen","Tao Yuan, Rainer Paul Hermann BISCHOFF, Hjalmar Petrus PERMENTIER",2016-04-14,2017-04-13,2017-10-19,,https://patents.google.com/patent/WO2017179976A1/en,
CN-106886608-A,"Method for processing information, device and electronic equipment ",奇酷互联网络科技（深圳）有限公司,王志梁,2017-03-28,2017-03-28,2017-06-23,,https://patents.google.com/patent/CN106886608A/en,
CN-107104680-A,LDPC code decoding update method based on variable node reliability dynamic select strategy ,中山大学,"刘星成, 字丽娥",2017-03-20,2017-03-20,2017-08-29,,https://patents.google.com/patent/CN107104680A/en,
TW-201126097-A,Method for assembling light bulb ,Foxsemicon Integrated Tech Inc,"Sheng-Fu Tsai, Wei-Cheng Tien, Fang-Shiuan Kuo, Tang-Yu Chang, ming-de Yao, nai-wen Zhang, Ping-Yu Chen",2010-01-25,2010-01-25,2011-08-01,,https://patents.google.com/patent/TW201126097A/en,
AT-9542-U1,BALL-MUSICAL INSTRUMENT ,Rainer Gottwald,Rainer Gottwald,2006-01-24,2006-08-30,2007-11-15,,https://patents.google.com/patent/AT9542U1/en,
US-2006078977-A1,Novel purified polypeptides from Enterococcus faecalis ,"Affinium Pharmaceuticals, Inc.","Aled Edwards, Akil Dharamsi, Masoud Vedadi, Teresa Clarke",2002-12-26,2005-06-27,2006-04-13,,https://patents.google.com/patent/US20060078977A1/en,https://patentimages.storage.googleapis.com/1b/40/5c/056f70ac5eaa79/US20060078977A1-20060413-D00001.png
AU-2002246907-A1,Method for self-validation of molecular modeling ,"Protein Mechanics, Inc","Michael G. Hollars, Michael A. Sherman",2000-11-02,2001-11-02,2002-07-30,,https://patents.google.com/patent/AU2002246907A1/en,
US-2007048814-A1,Novel Purified dihydrodipicolinate synthase polypeptides and structures thereof ,"Affinium Pharmaceuticals, Inc.","Aled Edwards, Akil Dharamsi, Matthew Kimber",2004-03-12,2005-09-12,2007-03-01,,https://patents.google.com/patent/US20070048814A1/en,https://patentimages.storage.googleapis.com/d2/5c/72/29907f474ad3dc/US20070048814A1-20070301-D00001.png
US-2006078974-A1,Novel purified hydroxymethylglutaryl-CoA reductases and structures thereof ,"Affinium Pharmaceuticals, Inc.","Aled Edwards, Akil Dharamsi, Klaus Fiebig, Robert Lam",2004-03-17,2005-09-16,2006-04-13,,https://patents.google.com/patent/US20060078974A1/en,https://patentimages.storage.googleapis.com/a8/10/42/1e007baba92aac/US20060078974A1-20060413-D00001.png
CA-2481452-A1,Novel purified polypeptides from streptococcus pneumoniae ,"Affinium Pharmaceuticals, Inc., Aled Edwards, Akil Dharamsi, Masoud Vedadi, Megan Domagala, Simon Houston, Donald Awrey, Bryan Beattie, Kamran Mansoury, Hui Ouyang, Francois Vallee, Dawn Richards, Kathleen Nethery, Cristina Virag, Kristina Buzadzija, Benjamin Pinder, Muhammad Zahoor Alam, Matthew Tai, Veronica Canadien, Dhushy Kanagarajah, Rosanne Thalakda","Aled Edwards, Akil Dharamsi, Masoud Vedadi, Megan Domagala, Simon Houston, Donald Awrey, Bryan Beattie, Kamran Mansoury, Hui Ouyang, Francois Vallee, Dawn Richards, Kathleen Nethery, Cristina Virag, Kristina Buzadzija, Benjamin Pinder, Muhammad Zahoor Alam, Matthew Tai, Veronica Canadien, Dhushy Kanagarajah, Rosanne Thalakda",2004-10-22,2004-10-22,2006-04-22,,https://patents.google.com/patent/CA2481452A1/en,
JP-S5885847-A,2-naphthol-1-diazonium lewis acid salt and its preparation ,"Yamatoya Shokai:Kk, 株式会社　ヤマトヤ商会","Juichi Kurosaki, 岡本邦夫, Takashi Numakura, 原島進, Kunio Okamoto, 黒崎壽一, Noriaki Tsukada, 沼倉孝, Susumu Harashima, 塚田典明",1981-11-18,1981-11-18,1983-05-23,,https://patents.google.com/patent/JPS5885847A/en,
